model_name,accuracy_history,validation_accuracy,acc_diff_avg,loss_diff_avg,train_time,num_model_params,time_per_param,eval_time,crash
10relu_adam_100ep_v1,"[0.7980833053588867, 0.9344791769981384, 0.9506041407585144, 0.9583333134651184, 0.9626874923706055, 0.9677083492279053, 0.9708541631698608, 0.9731666445732117, 0.9745000004768372, 0.9772708415985107, 0.9787499904632568, 0.9794583320617676, 0.9819999933242798, 0.9811875224113464, 0.9837083220481873, 0.98416668176651, 0.9838333129882812, 0.9857916831970215, 0.9863749742507935, 0.9877499938011169, 0.9878333210945129, 0.9881250262260437, 0.9884791374206543, 0.9884791374206543, 0.9897500276565552, 0.9887708425521851, 0.9899791479110718, 0.9911458492279053, 0.9910208582878113, 0.9911041855812073, 0.9915000200271606, 0.9912083148956299, 0.9913541674613953, 0.992520809173584, 0.9921875, 0.9926249980926514, 0.9941666722297668, 0.9933333396911621, 0.9929583072662354, 0.9934166669845581, 0.9925000071525574, 0.9942916631698608, 0.9942708611488342, 0.9937708377838135, 0.9934166669845581, 0.9946458339691162, 0.9940208196640015, 0.9946249723434448, 0.9942083358764648, 0.9946249723434448, 0.9944791793823242, 0.9941874742507935, 0.9946458339691162, 0.9948333501815796, 0.995437502861023, 0.9948958158493042, 0.9948958158493042, 0.9953333139419556, 0.9948750138282776, 0.9965833425521851, 0.996749997138977, 0.995104193687439, 0.9954166412353516, 0.9956666827201843, 0.9959999918937683, 0.9965624809265137, 0.9952083230018616, 0.9957083463668823, 0.996999979019165, 0.9962499737739563, 0.9959583282470703, 0.9962083101272583, 0.9962291717529297, 0.9958750009536743, 0.9952083230018616, 0.996833324432373, 0.9971874952316284, 0.9977291822433472, 0.9950208067893982, 0.9968125224113464, 0.9972708225250244, 0.9964166879653931, 0.9973541498184204, 0.9954166412353516, 0.9973124861717224, 0.9967708587646484, 0.9966250061988831, 0.9963750243186951, 0.9972291588783264, 0.9974791407585144, 0.9971666932106018, 0.9960833191871643, 0.995437502861023, 0.9974791407585144, 0.9973124861717224, 0.9959999918937683, 0.9963958263397217, 0.997083306312561, 0.9966041445732117, 0.9971041679382324]","[0.9291666746139526, 0.9468333125114441, 0.953249990940094, 0.9570000171661377, 0.9551666378974915, 0.9572499990463257, 0.9592499732971191, 0.9603333473205566, 0.9669166803359985, 0.9675833582878113, 0.9603333473205566, 0.9669166803359985, 0.9682499766349792, 0.9673333168029785, 0.968666672706604, 0.9662500023841858, 0.9651666879653931, 0.968999981880188, 0.9677500128746033, 0.9670000076293945, 0.9645000100135803, 0.9663333296775818, 0.968416690826416, 0.9700833559036255, 0.9671666622161865, 0.9671666622161865, 0.969083309173584, 0.9692500233650208, 0.968500018119812, 0.9682499766349792, 0.9679999947547913, 0.968999981880188, 0.9698333144187927, 0.968916654586792, 0.9702500104904175, 0.9703333377838135, 0.9703333377838135, 0.9698333144187927, 0.9728333353996277, 0.9723333120346069, 0.9677500128746033, 0.9701666831970215, 0.9680833220481873, 0.9643333554267883, 0.9697499871253967, 0.9697499871253967, 0.968583345413208, 0.9676666855812073, 0.9661666750907898, 0.9673333168029785, 0.9714166522026062, 0.9663333296775818, 0.968916654586792, 0.9695833325386047, 0.968583345413208, 0.971750020980835, 0.9677500128746033, 0.972000002861023, 0.9695833325386047, 0.9660833477973938, 0.9670833349227905, 0.9692500233650208, 0.9664166569709778, 0.9692500233650208, 0.9708333611488342, 0.9714166522026062, 0.9670833349227905, 0.9715833067893982, 0.9660000205039978, 0.971750020980835, 0.9695000052452087, 0.9703333377838135, 0.9712499976158142, 0.9713333249092102, 0.9700000286102295, 0.9714166522026062, 0.965583324432373, 0.9692500233650208, 0.9706666469573975, 0.971666693687439, 0.9699166417121887, 0.9691666960716248, 0.9696666598320007, 0.9703333377838135, 0.9704999923706055, 0.9704166650772095, 0.968666672706604, 0.9704999923706055, 0.9708333611488342, 0.9704999923706055, 0.9677500128746033, 0.9714166522026062, 0.9703333377838135, 0.9694166779518127, 0.9700833559036255, 0.9729999899864197, 0.9663333296775818, 0.9676666855812073, 0.9703333377838135, 0.9670833349227905]",0.02404020309448242,0.1492523682396859,113.3119466304779,61162,0.002088489009650981,0.5982315540313721,-
10relu_adam_L1_L2_At_2_100ep_v2,"[0.7823125123977661, 0.9225833415985107, 0.9409166574478149, 0.9479583501815796, 0.9549791812896729, 0.9581249952316284, 0.9629166722297668, 0.9632083177566528, 0.9646041393280029, 0.9676666855812073, 0.968625009059906, 0.9700000286102295, 0.9722499847412109, 0.9722916483879089, 0.9737916588783264, 0.9743750095367432, 0.9745625257492065, 0.9755208492279053, 0.9771249890327454, 0.976937472820282, 0.9769583344459534, 0.9781458377838135, 0.9800624847412109, 0.979562520980835, 0.9784583449363708, 0.9807083606719971, 0.9797499775886536, 0.9817708134651184, 0.9814375042915344, 0.9805416464805603, 0.9821666479110718, 0.9815208315849304, 0.9831458330154419, 0.9838749766349792, 0.9827916622161865, 0.984041690826416, 0.9837916493415833, 0.9835833311080933, 0.984749972820282, 0.9856874942779541, 0.9862499833106995, 0.9850208163261414, 0.984749972820282, 0.9846458435058594, 0.9858750104904175, 0.9860416650772095, 0.9867708086967468, 0.9866458177566528, 0.9862916469573975, 0.9864166378974915, 0.9869999885559082, 0.9868333339691162, 0.9876041412353516, 0.9891250133514404, 0.987458348274231, 0.9877916574478149, 0.9889583587646484, 0.9890416860580444, 0.9885416626930237, 0.9881874918937683, 0.9884791374206543, 0.9882291555404663, 0.9880625009536743, 0.9886041879653931, 0.9884374737739563, 0.9884166717529297, 0.9895833134651184, 0.9901875257492065, 0.9882500171661377, 0.9911249876022339, 0.9892916679382324, 0.9896041750907898, 0.9901458621025085, 0.9898333549499512, 0.9908958077430725, 0.9911875128746033, 0.9898958206176758, 0.9886249899864197, 0.9909791946411133, 0.9904166460037231, 0.9902916550636292, 0.9914583563804626, 0.9909374713897705, 0.9902708530426025, 0.9915416836738586, 0.9907500147819519, 0.9904375076293945, 0.9930833578109741, 0.9904583096504211, 0.9917916655540466, 0.99197918176651, 0.9921249747276306, 0.9909791946411133, 0.9927083253860474, 0.9909791946411133, 0.9928958415985107, 0.9915624856948853, 0.9915416836738586, 0.9905416369438171, 0.9921875]","[0.9135833382606506, 0.9358333349227905, 0.9505833387374878, 0.9492499828338623, 0.9510833621025085, 0.940666675567627, 0.9470833539962769, 0.9570833444595337, 0.9585000276565552, 0.9594166874885559, 0.9547500014305115, 0.9548333287239075, 0.9579166769981384, 0.9574999809265137, 0.956416666507721, 0.9620833396911621, 0.9583333134651184, 0.9624166488647461, 0.9613333344459534, 0.9603333473205566, 0.9582499861717224, 0.956250011920929, 0.9615833163261414, 0.9606666564941406, 0.9614999890327454, 0.9624999761581421, 0.9580833315849304, 0.9589999914169312, 0.9619166851043701, 0.9624999761581421, 0.9569166898727417, 0.9602500200271606, 0.9638333320617676, 0.9606666564941406, 0.9615833163261414, 0.9637500047683716, 0.9624999761581421, 0.9603333473205566, 0.9581666588783264, 0.9614999890327454, 0.9660000205039978, 0.9620833396911621, 0.9642500281333923, 0.9610833525657654, 0.9627500176429749, 0.9635000228881836, 0.9610000252723694, 0.9619166851043701, 0.9616666436195374, 0.9619166851043701, 0.9607499837875366, 0.9629999995231628, 0.9639999866485596, 0.9661666750907898, 0.9613333344459534, 0.9617499709129333, 0.9630833268165588, 0.9595000147819519, 0.9598333239555359, 0.9601666927337646, 0.9605833292007446, 0.9599166512489319, 0.9579166769981384, 0.9535833597183228, 0.9643333554267883, 0.9546666741371155, 0.9635000228881836, 0.9650833606719971, 0.9642500281333923, 0.9620833396911621, 0.9639166593551636, 0.9592499732971191, 0.9637500047683716, 0.9651666879653931, 0.9635833501815796, 0.9586666822433472, 0.9624999761581421, 0.9626666903495789, 0.9608333110809326, 0.9599166512489319, 0.9624999761581421, 0.9634166955947876, 0.9623333215713501, 0.9622499942779541, 0.9614166617393494, 0.9588333368301392, 0.9596666693687439, 0.9625833630561829, 0.965666651725769, 0.9664999842643738, 0.9604166746139526, 0.965833306312561, 0.9613333344459534, 0.9591666460037231, 0.9652500152587891, 0.9642500281333923, 0.9612500071525574, 0.9635000228881836, 0.9640833139419556, 0.9619166851043701]",0.024176453948020937,0.12723551876842976,127.73616480827332,61162,0.002088489009650981,0.6673934459686279,-
