model_name,accuracy_history,validation_accuracy,acc_diff_avg,loss_diff_avg,train_time,num_model_params,time_per_param,eval_time,crash
4sig_6relu_20ep_v1,"[0.5216666460037231, 0.8758749961853027, 0.914312481880188, 0.9340000152587891, 0.9418125152587891, 0.9478541612625122, 0.9526875019073486, 0.9586458206176758, 0.9600208401679993, 0.9637083411216736, 0.9664583206176758, 0.9672499895095825, 0.9698541760444641, 0.9717291593551636, 0.9725416898727417, 0.9741041660308838, 0.9757708311080933, 0.9772708415985107, 0.9789791703224182, 0.9790416955947876]","[0.8391666412353516, 0.9047499895095825, 0.9261666536331177, 0.9325833320617676, 0.934583306312561, 0.9435833096504211, 0.9440000057220459, 0.9521666765213013, 0.9520000219345093, 0.9515833258628845, 0.9548333287239075, 0.953166663646698, 0.9566666483879089, 0.9545833468437195, 0.953499972820282, 0.9576666951179504, 0.9575833082199097, 0.9575833082199097, 0.952750027179718, 0.9583333134651184]",0.0291395902633667,0.09859040454030037,30.80006766319275,61162,0.0004065775550849021,0.7132768630981445,-
5sig_5relu_20ep_v1,"[0.3005416691303253, 0.635895848274231, 0.7668125033378601, 0.812749981880188, 0.8581041693687439, 0.8758124709129333, 0.8833749890327454, 0.8955625295639038, 0.9053958058357239, 0.9138749837875366, 0.9207291603088379, 0.9245833158493042, 0.929645836353302, 0.9346041679382324, 0.9380624890327454, 0.9381458163261414, 0.9434999823570251, 0.9457083344459534, 0.950166642665863, 0.9487083554267883]","[0.531083345413208, 0.731166660785675, 0.7943333387374878, 0.8393333554267883, 0.8699166774749756, 0.8775833249092102, 0.8898333311080933, 0.9027500152587891, 0.9087499976158142, 0.9105833172798157, 0.9164166450500488, 0.9096666574478149, 0.9201666712760925, 0.9307500123977661, 0.9176666736602783, 0.9210000038146973, 0.9370833039283752, 0.9384999871253967, 0.9394999742507935, 0.9417499899864197]",0.02575729638338089,0.0642765574157238,24.867096424102783,61162,0.0004065775550849021,0.6481459140777588,-
